Year,Date ,Block,TRT,Height,Leaf,TSSM,TSSME,PredM,PredE,StethL,StethE,Aphid,Anystid
2021,05/13/21,IV,3,Lower,11,0,0,0,0,0,0,0,0
2021,05/13/21,IV,3,Lower,12,0,0,0,0,0,0,1,0
2021,05/13/21,IV,3,Lower,13,0,0,0,0,0,0,6,0
2021,05/13/21,IV,3,Lower,14,0,0,0,0,0,0,2,0
2021,05/13/21,IV,3,Lower,15,1,3,0,0,0,0,0,0
2021,05/13/21,IV,3,Lower,16,0,0,0,0,0,0,0,0
2021,05/13/21,IV,3,Lower,17,0,1,0,0,0,0,2,0
2021,05/13/21,IV,3,Lower,18,0,0,0,0,0,0,0,0
2021,05/13/21,IV,3,Lower,19,0,4,0,0,0,0,0,0
2021,05/13/21,IV,3,Lower,20,0,0,0,0,0,0,2,0
2021,05/13/21,V,3,Lower,1,2,13,0,0,0,0,1,0
2021,05/13/21,V,3,Lower,2,2,6,0,0,0,0,12,0
2021,05/13/21,V,3,Lower,3,2,6,0,0,0,0,26,0
2021,05/13/21,V,3,Lower,4,2,2,0,0,0,0,16,1
2021,05/13/21,V,3,Lower,5,3,5,0,0,0,0,2,0
2021,05/13/21,V,3,Lower,6,1,4,0,0,0,0,8,0
2021,05/13/21,V,3,Lower,7,2,1,0,0,0,0,6,0
2021,05/13/21,V,3,Lower,8,0,0,0,0,0,0,1,0
2021,05/13/21,V,3,Lower,9,1,3,0,0,0,0,7,0
2021,05/13/21,V,3,Lower,10,2,11,0,0,0,0,0,0
2021,05/13/21,V,3,Lower,11,1,22,0,0,0,0,9,0
2021,05/13/21,V,3,Lower,12,2,0,0,0,0,0,35,0
2021,05/13/21,V,3,Lower,13,0,5,0,0,0,0,0,0
2021,05/13/21,V,3,Lower,14,2,0,0,0,0,0,2,1
2021,05/13/21,V,3,Lower,15,1,1,0,0,0,0,0,0
2021,05/13/21,V,3,Lower,16,4,0,0,0,0,0,1,0
2021,05/13/21,V,3,Lower,17,1,1,0,0,0,0,9,0
2021,05/13/21,V,3,Lower,18,1,1,0,0,0,0,4,0
2021,05/13/21,V,3,Lower,19,0,0,0,0,0,1,0,0
2021,05/13/21,V,3,Lower,20,1,8,0,0,0,0,3,0
2021,05/13/21,VI,3,Lower,1,1,5,0,0,0,0,4,0
2021,05/13/21,VI,3,Lower,2,0,0,0,0,0,0,1,0
2021,05/13/21,VI,3,Lower,3,0,0,0,0,0,0,0,0
2021,05/13/21,VI,3,Lower,4,1,1,0,0,0,0,3,1
2021,05/13/21,VI,3,Lower,5,0,0,0,0,0,0,3,1
2021,05/13/21,VI,3,Lower,6,0,1,0,0,0,0,0,0
2021,05/13/21,VI,3,Lower,7,0,0,0,0,0,0,0,0
2021,05/13/21,VI,3,Lower,8,0,0,0,0,0,0,0,0
2021,05/13/21,VI,3,Lower,9,0,0,0,0,0,0,1,1
2021,05/13/21,VI,3,Lower,10,0,0,0,0,0,0,0,0
2021,05/13/21,VI,3,Lower,11,3,8,0,0,0,0,0,0
2021,05/13/21,VI,3,Lower,12,0,0,0,0,0,0,4,0
2021,05/13/21,VI,3,Lower,13,0,0,0,0,0,0,6,1
2021,05/13/21,VI,3,Lower,14,0,0,0,0,0,0,1,0
2021,05/13/21,VI,3,Lower,15,1,1,0,0,0,0,0,1
2021,05/13/21,VI,3,Lower,16,1,11,0,0,0,0,0,0
2021,05/13/21,VI,3,Lower,17,0,6,0,0,0,0,0,0
2021,05/13/21,VI,3,Lower,18,3,2,0,0,0,0,0,0
2021,05/13/21,VI,3,Lower,19,0,5,0,0,0,0,0,0
2021,05/13/21,VI,3,Lower,20,1,4,0,0,0,0,0,0
2021,05/13/21,VII,3,Lower,1,0,0,0,0,0,0,14,0
2021,05/13/21,VII,3,Lower,2,1,0,0,0,0,0,11,0
2021,05/13/21,VII,3,Lower,3,1,4,0,0,0,0,0,0
2021,05/13/21,VII,3,Lower,4,1,4,0,0,0,0,3,0
2021,05/13/21,VII,3,Lower,5,1,16,0,0,0,0,0,0
2021,05/13/21,VII,3,Lower,6,0,2,0,0,0,0,0,0
2021,05/13/21,VII,3,Lower,7,0,0,0,0,0,0,7,0
2021,05/13/21,VII,3,Lower,8,1,2,0,0,0,0,4,0
2021,05/13/21,VII,3,Lower,9,0,0,0,0,0,0,0,0
2021,05/13/21,VII,3,Lower,10,2,2,0,0,0,0,7,0
2021,05/13/21,VII,3,Lower,11,2,4,0,0,0,0,7,0
2021,05/13/21,VII,3,Lower,12,2,4,0,0,0,0,1,0
2021,05/13/21,VII,3,Lower,13,2,1,0,0,0,0,1,0
2021,05/13/21,VII,3,Lower,14,0,2,0,0,0,0,4,0
2021,05/13/21,VII,3,Lower,15,1,0,0,0,0,0,4,0
2021,05/13/21,VII,3,Lower,16,0,0,0,0,0,0,5,0
2021,05/13/21,VII,3,Lower,17,0,4,0,0,0,0,5,0
2021,05/13/21,VII,3,Lower,18,1,0,0,0,0,0,9,0
2021,05/13/21,VII,3,Lower,19,0,0,0,0,0,0,0,0
2021,05/13/21,VII,3,Lower,20,2,2,1,0,0,0,0,0
2021,05/13/21,VIII,3,Lower,1,0,0,0,0,0,0,3,0
2021,05/13/21,VIII,3,Lower,2,0,0,0,0,0,0,3,0
2021,05/13/21,VIII,3,Lower,3,3,13,0,0,0,0,0,0
2021,05/13/21,VIII,3,Lower,4,0,1,0,0,0,0,4,0
2021,05/13/21,VIII,3,Lower,5,0,0,0,0,0,0,0,0
2021,05/13/21,VIII,3,Lower,6,0,0,0,0,0,0,1,0
2021,05/13/21,VIII,3,Lower,7,0,0,0,0,0,0,2,0
2021,05/13/21,VIII,3,Lower,8,0,0,0,0,0,0,3,0
2021,05/13/21,VIII,3,Lower,9,1,1,0,0,0,0,6,0
2021,05/13/21,VIII,3,Lower,10,0,0,0,0,0,0,0,0
2021,05/13/21,VIII,3,Lower,11,0,0,0,0,0,0,0,0
2021,05/13/21,VIII,3,Lower,12,0,0,0,0,0,0,0,0
2021,05/13/21,VIII,3,Lower,13,0,0,0,0,0,0,0,0
2021,05/13/21,VIII,3,Lower,14,0,0,0,0,0,0,1,0
2021,05/13/21,VIII,3,Lower,15,3,3,0,0,0,0,2,0
2021,05/13/21,VIII,3,Lower,16,0,0,0,0,0,0,1,0
2021,05/13/21,VIII,3,Lower,17,2,13,0,0,0,0,0,0
2021,05/13/21,VIII,3,Lower,18,0,0,0,0,0,1,0,1
2021,05/13/21,VIII,3,Lower,19,0,0,0,0,0,0,2,0
2021,05/13/21,VIII,3,Lower,20,1,5,0,0,0,0,6,0
2021,05/26/21,I,1,Lower,1,0,0,0,0,0,0,1,0
2021,05/26/21,I,1,Lower,2,0,0,0,0,0,0,0,0
2021,05/26/21,I,1,Lower,3,0,0,0,0,0,0,4,0
2021,05/26/21,I,1,Lower,4,0,0,0,0,0,0,14,0
2021,05/26/21,I,1,Lower,5,2,2,0,0,0,0,19,0
2021,05/26/21,I,1,Lower,6,0,0,0,0,0,0,8,0
2021,05/26/21,I,1,Lower,7,0,0,0,0,0,0,24,0
2021,05/26/21,I,1,Lower,8,1,0,0,0,0,0,43,0
2021,05/26/21,I,1,Lower,9,1,0,0,0,0,0,2,0
2021,05/26/21,I,1,Lower,10,2,0,0,0,0,0,7,0
2021,05/26/21,I,1,Lower,11,0,0,0,0,0,0,75,0
2021,05/26/21,I,1,Lower,12,0,0,0,0,0,0,27,0
2021,05/26/21,I,1,Lower,13,0,0,0,0,0,0,22,0
2021,05/26/21,I,1,Lower,14,1,1,0,0,0,0,18,0
2021,05/26/21,I,1,Lower,15,0,0,0,0,0,1,31,0
2021,05/26/21,I,1,Lower,16,0,0,0,0,0,0,1,0
2021,05/26/21,I,1,Lower,17,1,0,0,0,0,0,2,0
2021,05/26/21,I,1,Lower,18,2,0,0,0,0,0,0,0
2021,05/26/21,I,1,Lower,19,0,0,0,0,0,0,3,0
2021,05/26/21,I,1,Lower,20,0,0,0,0,0,0,44,0
2021,05/26/21,II,1,Lower,1,1,0,0,0,1,0,8,0
2021,05/26/21,II,1,Lower,2,0,0,0,0,0,0,0,0
2021,05/26/21,II,1,Lower,3,0,0,0,0,0,0,1,0
2021,05/26/21,II,1,Lower,4,0,0,0,0,0,0,0,0
2021,05/26/21,II,1,Lower,5,0,0,0,0,0,0,4,0
2021,05/26/21,II,1,Lower,6,0,0,0,0,0,0,12,0
2021,05/26/21,II,1,Lower,7,0,0,0,0,0,0,17,0
2021,05/26/21,II,1,Lower,8,0,0,0,0,0,0,6,0
2021,05/26/21,II,1,Lower,9,5,0,0,0,0,0,11,0
2021,05/26/21,II,1,Lower,10,0,0,0,0,0,0,5,0
2021,05/26/21,II,1,Lower,11,0,0,0,0,0,0,12,0
2021,05/26/21,II,1,Lower,12,0,0,0,0,0,0,21,0
2021,05/26/21,II,1,Lower,13,0,0,0,0,0,0,5,0
2021,05/26/21,II,1,Lower,14,0,0,0,0,0,0,3,0
2021,05/26/21,II,1,Lower,15,0,0,0,0,0,0,3,0
2021,05/26/21,II,1,Lower,16,0,0,0,0,0,0,13,0
2021,05/26/21,II,1,Lower,17,0,0,0,0,0,0,11,0
2021,05/26/21,II,1,Lower,18,0,0,0,0,0,0,5,0
2021,05/26/21,II,1,Lower,19,0,0,0,0,0,0,2,0
2021,05/26/21,II,1,Lower,20,0,0,0,0,0,0,5,0
2021,05/26/21,III,1,Lower,1,0,0,0,0,0,0,0,0
2021,05/26/21,III,1,Lower,2,0,0,0,0,0,0,3,0
2021,05/26/21,III,1,Lower,3,0,0,0,0,0,0,0,0
2021,05/26/21,III,1,Lower,4,0,0,0,0,0,0,7,0
2021,05/26/21,III,1,Lower,5,0,0,0,0,0,0,1,0
2021,05/26/21,III,1,Lower,6,0,0,0,0,0,0,3,0
2021,05/26/21,III,1,Lower,7,0,0,0,0,0,0,29,0
2021,05/26/21,III,1,Lower,8,0,0,0,0,0,0,0,0
2021,05/26/21,III,1,Lower,9,1,0,0,0,0,0,1,0
2021,05/26/21,III,1,Lower,10,0,0,0,0,0,0,8,0
2021,05/26/21,III,1,Lower,11,0,0,0,0,0,0,0,0
2021,05/26/21,III,1,Lower,12,0,3,0,0,0,0,9,0
2021,05/26/21,III,1,Lower,13,0,0,0,0,0,0,11,0
2021,05/26/21,III,1,Lower,14,0,0,0,0,0,0,0,0
2021,05/26/21,III,1,Lower,15,0,0,0,0,0,0,27,0
2021,05/26/21,III,1,Lower,16,0,0,0,0,0,0,0,0
2021,05/26/21,III,1,Lower,17,0,0,0,0,0,0,0,0
2021,05/26/21,III,1,Lower,18,0,0,0,0,0,0,4,0
2021,05/26/21,III,1,Lower,19,0,0,0,0,0,0,0,0
2021,05/26/21,III,1,Lower,20,0,0,0,0,0,0,0,0
2021,05/26/21,IV,1,Lower,1,0,0,0,0,0,0,4,0
2021,05/26/21,IV,1,Lower,2,0,0,0,0,0,0,0,0
2021,05/26/21,IV,1,Lower,3,0,0,0,0,0,0,38,0
2021,05/26/21,IV,1,Lower,4,0,0,0,0,0,0,1,0
2021,05/26/21,IV,1,Lower,5,0,0,0,0,0,0,0,0
2021,05/26/21,IV,1,Lower,6,0,0,0,0,0,0,2,0
2021,05/26/21,IV,1,Lower,7,0,0,0,0,0,0,2,0
2021,05/26/21,IV,1,Lower,8,0,0,0,0,0,0,1,0
2021,05/26/21,IV,1,Lower,9,0,0,0,0,0,0,1,0
2021,05/26/21,IV,1,Lower,10,0,0,0,0,0,0,1,0
2021,05/26/21,IV,1,Lower,11,0,0,0,0,0,0,33,0
2021,05/26/21,IV,1,Lower,12,0,0,0,0,0,0,98,0
2021,05/26/21,IV,1,Lower,13,0,0,0,0,0,0,0,0
2021,05/26/21,IV,1,Lower,14,0,0,0,0,0,0,1,0
2021,05/26/21,IV,1,Lower,15,0,0,0,0,0,0,1,0
2021,05/26/21,IV,1,Lower,16,4,6,0,0,0,0,0,0
2021,05/26/21,IV,1,Lower,17,1,12,0,0,0,0,2,0
2021,05/26/21,IV,1,Lower,18,0,0,0,0,0,0,0,0
2021,05/26/21,IV,1,Lower,19,0,0,0,0,0,0,16,0
2021,05/26/21,IV,1,Lower,20,0,0,0,0,0,0,41,0
2021,05/26/21,V,1,Lower,1,0,0,0,0,0,0,1,0
2021,05/26/21,V,1,Lower,2,1,1,0,0,0,0,4,0
2021,05/26/21,V,1,Lower,3,2,0,0,0,0,0,29,0
2021,05/26/21,V,1,Lower,4,0,3,0,0,0,0,1,0
2021,05/26/21,V,1,Lower,5,0,0,0,0,0,0,66,0
2021,05/26/21,V,1,Lower,6,0,0,0,0,0,0,29,0
2021,05/26/21,V,1,Lower,7,0,0,0,0,0,0,0,0
2021,05/26/21,V,1,Lower,8,0,0,0,0,0,0,0,0
2021,05/26/21,V,1,Lower,9,0,1,0,0,0,0,13,0
2021,05/26/21,V,1,Lower,10,1,0,0,0,0,0,0,0
2021,05/26/21,V,1,Lower,11,0,0,0,0,0,0,0,0
2021,05/26/21,V,1,Lower,12,0,0,0,0,0,0,1,0
2021,05/26/21,V,1,Lower,13,0,0,0,0,0,0,0,0
2021,05/26/21,V,1,Lower,14,0,0,0,0,0,0,58,0
2021,05/26/21,V,1,Lower,15,0,0,0,0,0,0,2,0
2021,05/26/21,V,1,Lower,16,0,0,0,0,0,0,2,0
2021,05/26/21,V,1,Lower,17,0,0,0,0,0,0,2,0
2021,05/26/21,V,1,Lower,18,0,0,0,0,0,0,9,0
2021,05/26/21,V,1,Lower,19,0,0,0,0,0,0,0,0
2021,05/26/21,V,1,Lower,20,2,1,0,0,0,0,1,0
2021,05/26/21,VI,1,Lower,1,3,10,0,0,0,0,3,0
2021,05/26/21,VI,1,Lower,2,0,0,0,0,0,0,40,0
2021,05/26/21,VI,1,Lower,3,0,0,0,0,0,0,11,0
2021,05/26/21,VI,1,Lower,4,0,0,0,0,0,0,0,0
2021,05/26/21,VI,1,Lower,5,0,0,0,0,0,0,16,0
2021,05/26/21,VI,1,Lower,6,1,0,0,0,0,0,4,0
2021,05/26/21,VI,1,Lower,7,0,0,0,0,0,0,6,0
2021,05/26/21,VI,1,Lower,8,0,0,0,0,0,0,6,0
2021,05/26/21,VI,1,Lower,9,0,0,0,0,0,0,1,0
2021,05/26/21,VI,1,Lower,10,2,0,0,0,0,0,3,0
2021,05/26/21,VI,1,Lower,11,0,0,0,0,0,0,1,0
2021,05/26/21,VI,1,Lower,12,0,0,0,0,0,0,23,0
2021,05/26/21,VI,1,Lower,13,0,0,0,0,0,0,1,0
2021,05/26/21,VI,1,Lower,14,0,0,0,0,0,0,24,0
2021,05/26/21,VI,1,Lower,15,0,0,0,0,0,0,1,0
2021,05/26/21,VI,1,Lower,16,0,0,0,0,0,0,7,0
2021,05/26/21,VI,1,Lower,17,0,0,0,0,0,0,15,0
2021,05/26/21,VI,1,Lower,18,0,1,0,0,0,0,8,0
2021,05/26/21,VI,1,Lower,19,1,0,0,0,0,0,8,0
2021,05/26/21,VI,1,Lower,20,0,0,0,0,0,0,17,0
2021,05/26/21,VII,1,Lower,1,2,0,0,0,0,0,0,0
2021,05/26/21,VII,1,Lower,2,1,0,0,0,0,0,38,0
2021,05/26/21,VII,1,Lower,3,0,0,0,0,0,0,5,0
2021,05/26/21,VII,1,Lower,4,1,0,0,0,0,0,29,0
2021,05/26/21,VII,1,Lower,5,0,0,0,0,0,0,13,0
2021,05/26/21,VII,1,Lower,6,1,2,0,0,0,0,1,0
2021,05/26/21,VII,1,Lower,7,0,0,0,0,0,0,0,0
2021,05/26/21,VII,1,Lower,8,2,0,0,0,0,0,2,0
2021,05/26/21,VII,1,Lower,9,1,0,0,0,0,0,8,0
2021,05/26/21,VII,1,Lower,10,3,3,0,0,0,0,25,0
2021,05/26/21,VII,1,Lower,11,0,0,0,0,0,0,1,0
2021,05/26/21,VII,1,Lower,12,0,0,0,0,0,0,1,0
2021,05/26/21,VII,1,Lower,13,4,1,0,0,0,0,2,0
2021,05/26/21,VII,1,Lower,14,0,0,0,0,0,0,1,0
2021,05/26/21,VII,1,Lower,15,2,1,0,0,0,0,2,0
2021,05/26/21,VII,1,Lower,16,1,9,0,0,0,0,0,0
2021,05/26/21,VII,1,Lower,17,1,0,0,0,0,0,0,0
2021,05/26/21,VII,1,Lower,18,0,0,0,0,0,0,5,0
2021,05/26/21,VII,1,Lower,19,2,0,0,0,0,0,1,0
2021,05/26/21,VII,1,Lower,20,0,0,0,0,0,0,7,0
2021,05/26/21,VIII,1,Lower,1,0,0,0,0,0,0,1,0
2021,05/26/21,VIII,1,Lower,2,0,0,0,0,0,0,38,0
2021,05/26/21,VIII,1,Lower,3,2,0,0,0,0,0,0,0
2021,05/26/21,VIII,1,Lower,4,0,0,0,0,0,0,12,0
2021,05/26/21,VIII,1,Lower,5,2,0,0,0,0,0,20,0
2021,05/26/21,VIII,1,Lower,6,0,0,0,0,0,0,1,0
2021,05/26/21,VIII,1,Lower,7,3,0,0,0,0,0,40,0
2021,05/26/21,VIII,1,Lower,8,0,0,0,0,0,0,22,0
2021,05/26/21,VIII,1,Lower,9,0,0,0,0,0,0,0,0
2021,05/26/21,VIII,1,Lower,10,0,0,0,0,0,0,35,0
2021,05/26/21,VIII,1,Lower,11,2,5,0,0,0,0,1,0
2021,05/26/21,VIII,1,Lower,12,1,0,0,0,0,0,2,0
2021,05/26/21,VIII,1,Lower,13,0,0,0,0,0,0,0,0
2021,05/26/21,VIII,1,Lower,14,0,0,0,0,0,0,1,0
2021,05/26/21,VIII,1,Lower,15,1,1,0,0,0,0,4,0
2021,05/26/21,VIII,1,Lower,16,0,0,0,0,0,0,6,0
2021,05/26/21,VIII,1,Lower,17,4,14,0,0,0,0,22,0
2021,05/26/21,VIII,1,Lower,18,0,0,0,0,0,0,10,0
2021,05/26/21,VIII,1,Lower,19,0,0,0,0,0,0,2,0
2021,05/26/21,VIII,1,Lower,20,1,0,0,0,0,0,13,0
2021,05/26/21,I,2,Lower,1,0,0,0,0,0,0,0,0
2021,05/26/21,I,2,Lower,2,0,0,0,0,0,0,0,0
2021,05/26/21,I,2,Lower,3,0,0,0,0,0,0,1,0
2021,05/26/21,I,2,Lower,4,0,0,0,0,0,0,0,0
2021,05/26/21,I,2,Lower,5,0,0,0,0,0,0,0,0
2021,05/26/21,I,2,Lower,6,0,0,0,0,0,0,0,0
2021,05/26/21,I,2,Lower,7,0,0,0,0,0,0,0,0
2021,05/26/21,I,2,Lower,8,0,0,0,0,0,0,3,0
2021,05/26/21,I,2,Lower,9,0,0,0,0,0,0,0,0
2021,05/26/21,I,2,Lower,10,0,0,0,0,0,0,0,0
2021,05/26/21,I,2,Lower,11,0,0,0,0,0,0,0,0
2021,05/26/21,I,2,Lower,12,0,0,0,0,0,0,0,0
2021,05/26/21,I,2,Lower,13,0,0,0,0,0,0,0,0
2021,05/26/21,I,2,Lower,14,0,0,0,0,0,0,0,0
2021,05/26/21,I,2,Lower,15,2,5,0,0,0,0,0,0
2021,05/26/21,I,2,Lower,16,0,0,0,0,0,0,0,0
2021,05/26/21,I,2,Lower,17,0,0,0,0,0,0,0,0
2021,05/26/21,I,2,Lower,18,0,0,0,0,0,0,0,0
2021,05/26/21,I,2,Lower,19,0,0,0,0,0,0,0,0
2021,05/26/21,I,2,Lower,20,0,0,0,0,0,0,1,0
2021,05/26/21,II,2,Lower,1,0,0,0,0,0,0,2,0
2021,05/26/21,II,2,Lower,2,0,0,0,0,0,0,0,0
2021,05/26/21,II,2,Lower,3,1,0,0,0,0,0,0,0
2021,05/26/21,II,2,Lower,4,0,0,0,0,0,0,0,0
2021,05/26/21,II,2,Lower,5,0,0,0,0,0,0,0,0
2021,05/26/21,II,2,Lower,6,0,0,0,0,0,0,0,0
2021,05/26/21,II,2,Lower,7,0,0,0,0,0,0,0,0
2021,05/26/21,II,2,Lower,8,0,0,0,0,0,0,0,0
2021,05/26/21,II,2,Lower,9,0,0,0,0,0,0,2,0
2021,05/26/21,II,2,Lower,10,0,0,0,0,0,0,0,0
2021,05/26/21,II,2,Lower,11,0,0,0,0,0,0,2,0
2021,05/26/21,II,2,Lower,12,0,0,0,0,0,0,2,0
2021,05/26/21,II,2,Lower,13,0,0,0,0,0,0,0,0
2021,05/26/21,II,2,Lower,14,0,0,0,0,0,0,0,0
2021,05/26/21,II,2,Lower,15,0,0,0,0,0,0,0,0
2021,05/26/21,II,2,Lower,16,0,0,0,0,0,0,0,0
2021,05/26/21,II,2,Lower,17,0,0,0,0,0,0,1,1
2021,05/26/21,II,2,Lower,18,0,0,0,0,0,0,0,0
2021,05/26/21,II,2,Lower,19,1,0,0,0,0,0,0,0
2021,05/26/21,II,2,Lower,20,0,0,0,0,0,0,1,0
2021,05/26/21,III,2,Lower,1,0,0,0,0,0,0,0,0
2021,05/26/21,III,2,Lower,2,0,0,0,0,0,0,0,0
2021,05/26/21,III,2,Lower,3,0,0,0,0,0,0,3,0
2021,05/26/21,III,2,Lower,4,0,0,0,0,0,0,0,0
2021,05/26/21,III,2,Lower,5,0,0,0,0,0,0,0,0
2021,05/26/21,III,2,Lower,6,0,0,0,0,0,0,1,0
2021,05/26/21,III,2,Lower,7,0,0,0,0,0,0,0,0
2021,05/26/21,III,2,Lower,8,2,2,0,0,0,0,0,0
2021,05/26/21,III,2,Lower,9,0,0,0,0,0,0,0,0
2021,05/26/21,III,2,Lower,10,0,0,0,0,0,0,1,0
2021,05/26/21,III,2,Lower,11,0,0,0,0,0,0,0,0
2021,05/26/21,III,2,Lower,12,0,0,0,0,0,0,0,0
2021,05/26/21,III,2,Lower,13,0,0,0,0,0,1,7,0
2021,05/26/21,III,2,Lower,14,0,0,0,0,0,0,0,0
2021,05/26/21,III,2,Lower,15,0,0,0,0,0,0,3,0
2021,05/26/21,III,2,Lower,16,0,0,0,0,0,0,0,0
2021,05/26/21,III,2,Lower,17,0,0,0,0,0,0,4,0
2021,05/26/21,III,2,Lower,18,0,0,0,0,0,0,0,0
2021,05/26/21,III,2,Lower,19,0,0,0,0,0,0,0,0
2021,05/26/21,III,2,Lower,20,0,0,0,0,0,0,2,0
2021,05/26/21,IV,2,Lower,1,0,0,0,0,0,0,3,1
2021,05/26/21,IV,2,Lower,2,1,2,0,0,0,0,1,0
2021,05/26/21,IV,2,Lower,3,0,0,0,0,0,0,2,0
2021,05/26/21,IV,2,Lower,4,0,0,0,0,0,0,3,0
2021,05/26/21,IV,2,Lower,5,0,0,0,0,0,0,0,0
2021,05/26/21,IV,2,Lower,6,0,0,0,0,0,0,2,0
2021,05/26/21,IV,2,Lower,7,0,0,0,0,0,0,1,0
2021,05/26/21,IV,2,Lower,8,3,14,0,0,0,0,0,0
2021,05/26/21,IV,2,Lower,9,0,0,0,0,0,0,0,0
2021,05/26/21,IV,2,Lower,10,2,6,0,0,0,0,2,0
2021,05/26/21,IV,2,Lower,11,0,0,0,0,0,0,0,0
2021,05/26/21,IV,2,Lower,12,0,0,0,0,0,0,0,0
2021,05/26/21,IV,2,Lower,13,0,0,0,0,0,0,0,0
2021,05/26/21,IV,2,Lower,14,1,0,0,0,0,0,0,0
2021,05/26/21,IV,2,Lower,15,0,0,0,0,0,0,3,0
2021,05/26/21,IV,2,Lower,16,0,0,0,0,0,0,1,0
2021,05/26/21,IV,2,Lower,17,4,10,0,0,0,0,0,0
2021,05/26/21,IV,2,Lower,18,0,0,0,0,0,0,0,0
2021,05/26/21,IV,2,Lower,19,5,10,0,0,0,0,0,0
2021,05/26/21,IV,2,Lower,20,0,0,0,0,0,0,0,0
2021,05/26/21,V,2,Lower,1,0,0,0,0,0,0,0,0
2021,05/26/21,V,2,Lower,2,0,0,0,0,0,0,1,0
2021,05/26/21,V,2,Lower,3,0,0,0,0,0,0,0,0
2021,05/26/21,V,2,Lower,4,0,0,0,0,0,0,0,0
2021,05/26/21,V,2,Lower,5,0,0,0,0,0,0,0,0
2021,05/26/21,V,2,Lower,6,0,0,0,0,0,0,0,0
2021,05/26/21,V,2,Lower,7,0,0,0,0,0,0,0,0
2021,05/26/21,V,2,Lower,8,0,0,0,0,0,0,16,0
2021,05/26/21,V,2,Lower,9,0,0,0,0,0,0,0,0
2021,05/26/21,V,2,Lower,10,0,0,0,0,0,0,0,0
2021,05/26/21,V,2,Lower,11,0,0,0,0,0,0,1,0
2021,05/26/21,V,2,Lower,12,0,0,0,0,0,0,0,0
2021,05/26/21,V,2,Lower,13,0,0,0,0,0,0,0,0
2021,05/26/21,V,2,Lower,14,0,0,0,0,0,0,2,0
2021,05/26/21,V,2,Lower,15,0,0,0,0,0,0,0,0
2021,05/26/21,V,2,Lower,16,0,0,0,0,0,0,0,0
2021,05/26/21,V,2,Lower,17,0,0,0,0,0,0,1,0
2021,05/26/21,V,2,Lower,18,0,0,1,0,0,0,12,0
2021,05/26/21,V,2,Lower,19,0,0,0,0,0,0,1,0
2021,05/26/21,V,2,Lower,20,0,0,0,0,0,0,0,0
2021,05/26/21,VI,2,Lower,1,0,0,0,0,0,0,11,1
2021,05/26/21,VI,2,Lower,2,1,2,0,0,0,0,0,0
2021,05/26/21,VI,2,Lower,3,0,0,0,0,0,0,0,0
2021,05/26/21,VI,2,Lower,4,0,0,0,0,0,0,0,0
2021,05/26/21,VI,2,Lower,5,0,0,0,0,0,0,0,0
2021,05/26/21,VI,2,Lower,6,0,0,0,0,0,0,5,0
2021,05/26/21,VI,2,Lower,7,0,0,0,0,0,0,1,0
2021,05/26/21,VI,2,Lower,8,0,0,0,0,0,0,0,0
2021,05/26/21,VI,2,Lower,9,0,0,0,0,0,0,0,0
2021,05/26/21,VI,2,Lower,10,0,0,0,0,0,0,0,0
2021,05/26/21,VI,2,Lower,11,0,0,0,0,0,0,0,0
2021,05/26/21,VI,2,Lower,12,0,0,0,0,0,0,0,0
2021,05/26/21,VI,2,Lower,13,0,0,0,0,0,0,0,0
2021,05/26/21,VI,2,Lower,14,0,0,0,0,0,0,0,0
2021,05/26/21,VI,2,Lower,15,0,0,0,0,0,0,0,0
2021,05/26/21,VI,2,Lower,16,0,0,0,0,0,0,1,0
2021,05/26/21,VI,2,Lower,17,0,0,0,0,0,0,0,1
2021,05/26/21,VI,2,Lower,18,0,0,0,0,0,0,0,0
2021,05/26/21,VI,2,Lower,19,0,0,0,0,0,0,0,0
2021,05/26/21,VI,2,Lower,20,0,0,0,0,0,0,0,0
2021,05/26/21,VII,2,Lower,1,0,0,0,0,0,0,0,0
2021,05/26/21,VII,2,Lower,2,0,0,0,0,0,0,2,0
2021,05/26/21,VII,2,Lower,3,0,0,0,0,0,0,0,0
2021,05/26/21,VII,2,Lower,4,0,0,0,0,0,0,0,0
2021,05/26/21,VII,2,Lower,5,0,0,0,0,0,0,0,0
2021,05/26/21,VII,2,Lower,6,0,0,0,0,0,0,0,0
2021,05/26/21,VII,2,Lower,7,0,0,0,0,0,0,0,0
2021,05/26/21,VII,2,Lower,8,1,0,0,0,0,0,18,0
2021,05/26/21,VII,2,Lower,9,0,0,0,0,0,0,0,0
2021,05/26/21,VII,2,Lower,10,0,0,0,0,0,0,2,0
2021,05/26/21,VII,2,Lower,11,0,0,0,0,0,0,0,0
2021,05/26/21,VII,2,Lower,12,0,0,0,0,0,0,0,0
2021,05/26/21,VII,2,Lower,13,0,0,0,0,0,0,0,0
2021,05/26/21,VII,2,Lower,14,0,0,0,0,0,0,0,0
2021,05/26/21,VII,2,Lower,15,1,0,0,0,0,0,2,0
2021,05/26/21,VII,2,Lower,16,0,0,0,0,0,0,0,0
2021,05/26/21,VII,2,Lower,17,0,0,0,0,0,0,1,0
2021,05/26/21,VII,2,Lower,18,0,0,0,0,0,0,0,0
2021,05/26/21,VII,2,Lower,19,1,0,0,0,0,0,0,0
2021,05/26/21,VII,2,Lower,20,0,0,0,0,0,0,0,0
2021,05/26/21,VIII,2,Lower,1,0,0,0,0,0,0,19,0
